english,publisher,required_age,achievements,average_playtime,median_playtime,porcentage_positivas,windows,mac,linux,Multi-player,Online,Single-player,Anti-Cheat,Indie,Casual,price
1,4718,0,39,0,0,50.0,1,0,0,0,0,1,0,0,0,5.79
1,2112,0,12,0,0,55.56,1,1,0,0,0,1,0,1,0,2.09
1,506,0,8,0,0,100.0,1,0,0,0,0,1,0,1,0,1.69
1,9214,0,23,0,0,72.66,1,0,0,1,1,1,0,1,1,5.79
1,4869,0,0,0,0,100.0,1,0,0,0,0,1,0,1,1,2.09
1,10000,0,0,0,0,83.33,1,0,0,0,0,1,0,1,0,11.39
1,6789,0,10,0,0,66.67,1,0,0,1,1,1,0,1,1,5.19
1,986,0,50,0,0,79.73,1,1,1,1,1,1,0,0,0,19.49
1,567,0,0,0,0,50.0,1,0,0,0,0,1,0,0,0,2.89
1,816,0,0,0,0,85.71,1,0,0,0,0,1,0,1,0,8.99
1,415,0,7,0,0,84.62,1,0,0,0,0,1,0,1,0,2.89
1,5298,0,0,0,0,96.34,1,0,0,0,0,1,0,0,0,23.79
1,1450,0,0,0,0,23.68,1,0,0,0,0,1,0,1,0,0.79
1,9787,0,35,0,0,87.63,1,1,0,0,0,1,0,1,0,14.99
1,7355,0,0,0,0,66.67,1,0,0,0,0,1,0,1,0,1.59
1,12711,0,0,0,0,87.5,1,0,0,0,0,1,0,0,0,3.99
1,427,0,0,0,0,100.0,1,0,0,0,0,1,0,1,0,0.79
1,11168,0,5000,0,0,29.79,1,0,0,0,0,1,0,0,1,3.99
1,10878,0,11,0,0,0.0,1,0,0,0,0,1,0,1,0,4.79
1,5169,0,0,0,0,100.0,1,0,0,0,0,1,0,1,1,0.79
1,1323,0,29,3736,3736,28.31,1,0,0,1,0,1,0,0,0,39.99
1,4301,0,0,0,0,100.0,1,0,0,0,0,1,0,1,0,7.19
1,1948,0,18,0,0,85.8,1,0,0,0,0,1,0,1,0,15.99
1,637,0,0,0,0,100.0,1,0,0,0,0,1,0,1,0,2.09
1,6723,0,21,0,0,0.0,1,0,0,0,0,1,0,1,0,9.99
1,345,0,0,0,0,85.56,1,0,0,0,0,1,0,1,1,0.79
1,6967,0,0,0,0,100.0,1,1,0,0,0,1,0,1,1,4.99
1,1472,0,210,0,0,61.9,1,0,0,0,0,1,0,1,1,0.79
1,9442,0,0,0,0,52.0,1,0,0,0,0,1,0,0,0,3.19
1,344,0,0,0,0,52.0,1,0,0,0,0,1,0,1,0,0.79
1,5262,0,43,0,0,77.78,1,1,1,0,0,1,0,1,1,1.69
1,9823,0,0,0,0,82.14,1,0,0,0,0,1,0,0,1,16.99
1,9713,0,0,0,0,50.0,1,0,0,0,1,0,0,1,0,7.19
1,11243,0,4,0,0,46.67,1,0,0,0,0,1,0,1,0,2.8
1,11601,0,14,0,0,66.67,1,1,1,0,0,1,0,1,1,1.59
1,10224,0,0,0,0,0.0,1,1,0,0,0,1,0,1,0,7.19
1,5216,0,0,0,0,66.67,1,0,0,1,0,1,0,0,0,7.19
1,1246,0,0,0,0,100.0,1,1,0,1,0,0,0,1,1,0.79
1,12166,3,17,0,0,84.0,1,0,0,0,0,1,0,0,1,15.49
1,368,0,0,0,0,87.5,1,0,0,0,0,1,0,1,0,0.79
1,285,0,0,0,0,73.21,1,0,0,1,1,1,0,0,0,13.49
1,4848,0,0,0,0,62.79,1,0,0,0,0,1,0,1,0,0.79
1,2069,0,0,0,0,68.75,1,0,0,0,0,1,0,0,0,0.79
1,199,0,45,0,0,31.05,1,0,0,0,0,1,0,1,0,24.99
0,1408,0,0,0,0,93.33,1,0,0,0,0,1,0,1,1,3.99
1,2882,0,16,0,0,79.59,1,0,0,0,0,1,0,0,0,11.39
1,3089,0,5,0,0,100.0,1,1,0,0,0,1,0,1,1,0.79
1,3924,0,26,0,0,57.14,1,0,0,0,0,1,0,1,0,3.99
1,4011,0,24,0,0,63.64,1,0,0,0,0,1,0,1,0,3.99
1,10441,0,0,0,0,47.83,1,0,0,0,0,1,0,1,1,0.79
1,6717,0,0,0,0,72.22,1,0,0,0,0,1,0,0,0,3.99
1,6443,0,0,0,0,33.33,1,0,0,0,0,1,0,1,0,1.99
1,5348,0,5000,0,0,42.42,1,0,0,0,0,1,0,1,1,0.79
1,10958,0,0,0,0,50.0,1,1,1,0,0,1,0,1,1,0.79
1,9139,0,22,0,0,66.67,1,1,1,1,1,0,0,1,1,2.89
1,12138,0,35,0,0,100.0,1,0,0,0,0,1,0,1,0,0.79
1,3106,12,28,0,0,40.0,1,0,0,0,0,1,0,1,0,14.99
1,9677,0,0,0,0,83.33,0,0,0,0,0,1,0,1,1,2.79
1,339,0,0,0,0,33.33,1,0,0,0,0,1,0,0,0,0.79
1,3071,0,33,0,0,50.0,1,0,0,1,1,1,0,0,1,4.99
1,8859,0,0,0,0,66.67,1,1,1,0,0,1,0,1,0,0.79
1,10820,0,0,0,0,100.0,1,0,0,0,0,1,0,0,0,15.49
1,10291,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,0.79
1,2544,0,0,0,0,100.0,1,0,0,0,0,1,0,1,0,5.19
1,2406,0,0,0,0,72.92,1,0,0,0,0,1,0,1,0,15.49
1,9152,0,2090,0,0,87.5,1,0,0,0,0,1,0,1,1,6.99
1,1698,0,29,0,0,62.5,1,1,0,0,0,1,0,1,0,7.19
1,185,0,16,0,0,91.01,1,1,1,0,0,1,0,1,0,11.39
1,1258,0,16,0,0,59.5,1,0,0,1,1,1,0,1,0,14.99
1,9628,0,0,0,0,57.14,1,0,0,0,0,1,0,0,0,6.99
1,8843,0,5000,0,0,57.5,1,0,0,0,0,1,0,1,1,9.99
1,8843,0,5000,0,0,61.11,1,0,0,0,0,1,0,1,1,9.99
1,297,0,0,0,0,100.0,1,0,0,0,0,1,0,0,0,2.09
1,4862,0,26,0,0,80.0,1,0,0,0,0,1,0,0,0,11.39
1,7499,0,10,0,0,70.0,1,1,1,1,1,1,0,1,0,7.19
1,3605,0,15,0,0,73.21,1,0,0,0,0,1,0,0,0,14.99
1,4336,0,57,0,0,75.0,1,0,0,0,0,1,0,1,0,4.79
1,1469,0,0,0,0,87.5,1,0,0,1,1,1,0,1,1,0.79
1,11842,0,7,0,0,50.0,1,0,0,0,0,1,0,0,0,3.99
1,4414,0,15,0,0,91.38,1,0,0,0,0,1,0,1,0,1.59
1,9994,0,0,0,0,100.0,1,0,0,0,0,1,0,1,0,4.79
1,9994,0,0,0,0,25.0,1,0,0,0,0,1,0,1,0,4.79
1,11357,0,0,0,0,33.33,1,0,0,0,0,1,0,1,0,5.19
1,6146,0,0,0,0,14.29,1,0,0,1,0,1,0,1,1,0.79
1,7613,0,17,0,0,62.07,1,0,0,1,1,1,0,0,0,7.19
1,1384,0,36,0,0,43.4,1,1,1,0,0,1,0,1,1,0.79
1,133,0,0,0,0,84.44,1,0,0,0,0,1,0,0,0,4.69
1,6471,0,0,0,0,80.0,1,1,1,0,0,1,0,0,1,10.99
1,6040,0,0,0,0,85.71,1,0,0,0,0,1,0,0,0,7.19
1,7974,0,1,0,0,100.0,1,0,0,0,0,1,0,1,1,1.59
1,6863,0,0,0,0,69.23,1,0,0,0,0,1,0,1,0,2.79
1,2766,0,0,0,0,92.31,1,0,0,0,1,0,0,1,0,7.19
1,5363,0,5,0,0,83.33,1,0,0,0,0,1,0,1,1,4.99
1,5231,0,13,0,0,85.71,1,0,0,0,0,1,0,1,1,2.09
1,101,0,0,0,0,83.33,1,0,0,1,1,1,0,1,0,11.39
1,10683,0,26,0,0,80.0,1,1,0,0,0,1,0,1,0,11.39
1,4742,0,27,0,0,82.76,1,0,0,0,0,1,0,1,1,14.99
1,4317,0,34,0,0,85.71,1,0,0,0,0,1,0,0,0,2.89
1,11211,0,44,0,0,70.27,1,0,0,0,0,1,0,1,1,1.69
1,2436,0,32,0,0,79.69,1,0,0,0,0,1,0,1,0,15.99
1,934,0,9,0,0,96.15,1,1,1,0,0,1,0,1,1,4.99
1,133,0,29,0,0,62.54,1,0,0,1,1,1,0,0,0,44.99
1,11232,0,0,0,0,100.0,1,0,0,0,0,1,0,1,0,0.79
1,8273,0,19,0,0,100.0,1,1,1,0,0,1,0,1,1,1.69
1,4851,0,30,0,0,68.97,1,0,0,0,0,1,0,1,0,4.79
1,4028,0,15,0,0,100.0,1,0,0,0,0,1,0,1,1,0.79
1,12158,0,0,0,0,66.67,1,0,0,0,0,1,0,1,0,10.59
1,237,0,13,0,0,79.49,1,0,0,0,0,1,0,0,0,2.09
1,468,0,22,0,0,100.0,1,1,1,1,0,1,0,1,1,3.99
1,11157,0,200,0,0,69.44,1,0,0,0,0,1,0,1,1,1.69
1,8185,0,24,0,0,75.17,1,0,0,0,0,1,0,1,0,9.29
0,39,0,32,0,0,40.97,1,0,0,0,0,1,0,0,0,3.99
0,12673,0,33,0,0,66.67,1,0,0,0,0,1,0,0,0,1.69
1,6593,0,0,0,0,88.89,1,0,0,0,0,1,0,1,0,2.09
1,11182,0,0,0,0,37.9,1,0,0,1,1,0,0,1,0,3.99
1,10780,0,0,0,0,68.42,1,0,0,0,0,1,0,0,0,1.99
1,2612,0,0,0,0,69.23,1,0,0,1,0,1,0,0,1,5.99
1,5213,0,0,0,0,100.0,1,1,1,0,0,1,0,1,1,0.79
1,1567,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,2.79
1,4709,0,37,0,0,75.0,1,0,0,0,0,1,0,1,1,3.99
1,8482,0,18,0,0,82.75,1,1,0,0,0,1,0,0,0,10.29
1,1302,0,0,0,0,66.67,1,0,0,0,0,1,0,0,1,5.19
1,1302,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,7.19
1,1302,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,7.19
1,10792,0,30,8,8,86.4,1,1,0,1,1,1,0,1,1,7.19
1,1302,0,23,0,0,66.67,1,0,0,0,0,1,0,0,1,7.19
1,1302,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,7.19
1,1302,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,7.19
1,1302,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,7.19
1,1302,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,7.19
1,3151,0,0,0,0,75.0,1,0,0,0,0,1,0,1,0,11.39
1,12167,0,9,0,0,91.43,1,1,1,0,0,1,0,1,0,1.69
1,12058,0,0,0,0,60.0,1,1,1,1,0,1,0,1,1,3.99
1,6385,0,69,0,0,90.1,1,1,0,1,1,1,0,1,0,10.99
1,11769,0,50,0,0,73.37,1,0,0,0,1,1,0,0,0,24.99
1,11769,0,14,0,0,66.01,1,0,0,0,0,1,0,0,0,12.99
1,4562,0,0,0,0,22.22,1,0,0,0,0,1,0,1,1,1.99
1,8354,0,0,0,0,100.0,1,0,0,0,0,1,0,1,0,10.99
1,1534,0,10,0,0,43.75,1,0,0,0,0,1,0,0,0,10.99
1,9914,0,5,0,0,54.55,1,1,1,0,0,1,0,1,0,4.79
1,9105,0,46,228,228,59.13,1,0,0,0,0,1,0,0,0,11.39
1,2465,0,0,463,427,63.25,1,0,0,1,1,1,0,0,0,3.99
1,1068,0,961,1,1,36.11,1,0,0,0,0,1,0,1,1,0.79
1,866,0,11,0,0,80.0,1,0,0,0,0,1,0,1,0,8.49
1,3814,0,39,0,0,87.32,1,1,1,0,0,1,0,1,1,1.69
1,10056,0,18,0,0,33.33,1,0,0,0,0,1,0,1,0,11.39
1,587,0,17,20,21,81.02,1,1,0,0,0,1,0,1,1,6.99
1,917,0,0,0,0,79.17,1,0,0,1,0,1,0,1,1,0.79
1,1706,0,0,0,0,18.75,1,0,0,0,0,1,0,1,0,14.99
1,6743,0,16,0,0,89.17,1,0,0,0,0,1,0,1,0,14.99
1,643,0,0,0,0,44.44,1,0,0,0,0,1,0,1,0,6.99
1,2576,0,15,0,0,85.71,1,0,0,0,0,1,0,1,1,3.99
1,4714,0,0,0,0,58.33,1,0,0,0,0,1,0,1,0,5.19
1,5848,0,55,0,0,79.89,1,0,0,0,0,1,0,0,0,4.79
1,4750,0,0,0,0,80.7,1,0,0,0,0,1,0,1,0,11.39
1,5509,0,0,0,0,81.25,1,1,0,0,0,1,0,1,1,5.99
1,1091,0,20,0,0,58.06,1,0,0,0,0,1,0,1,0,1.99
1,9230,0,16,0,0,100.0,1,0,0,0,0,1,0,0,0,7.19
1,2194,0,66,0,0,75.0,1,0,0,0,0,1,0,0,0,22.99
1,7003,0,0,0,0,40.0,1,0,0,0,0,1,0,1,0,5.99
1,1157,0,0,0,0,66.67,1,1,1,0,0,1,0,1,0,1.59
1,4592,0,0,0,0,80.0,1,0,0,0,0,1,0,1,0,1.69
1,11168,0,5000,0,0,39.47,1,0,0,0,0,1,0,0,0,3.99
1,2875,0,13,0,0,74.0,1,0,0,0,0,1,0,0,1,7.19
1,4057,0,0,0,0,33.33,1,0,0,0,0,1,0,0,0,13.99
1,9756,0,23,0,0,72.0,1,0,0,0,0,1,0,1,0,4.79
1,11838,0,0,0,0,60.0,1,0,0,0,0,1,0,0,1,3.99
1,8290,0,0,0,0,58.06,1,0,0,0,0,1,0,1,0,0.79
1,12096,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,0.79
1,12270,0,0,0,0,100.0,1,0,0,1,0,1,0,0,0,0.79
1,1112,0,1,0,0,0.0,1,0,0,0,0,1,0,1,1,0.79
1,12533,0,6,0,0,53.33,1,0,0,0,0,1,0,1,0,0.79
1,4446,0,0,0,0,89.46,1,0,0,0,0,1,0,0,0,15.49
1,5216,0,0,0,0,75.0,1,1,0,1,0,1,0,0,0,6.99
1,9123,0,9,0,0,100.0,1,0,0,0,0,1,0,0,1,7.19
1,11416,0,0,0,0,49.61,1,0,0,0,1,0,0,1,0,9.29
1,7092,0,25,0,0,94.0,1,1,1,0,0,1,0,0,0,29.99
1,7191,0,24,0,0,86.21,1,1,1,1,0,1,0,1,0,9.99
1,7731,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,0.79
1,6463,0,16,0,0,87.5,1,1,0,0,0,1,0,1,1,1.69
1,12417,0,0,0,0,50.0,1,1,1,0,0,1,0,1,0,0.79
1,2053,0,0,0,0,80.95,1,0,0,0,1,1,0,1,0,0.79
1,3652,0,156,0,0,38.71,1,0,0,0,0,1,0,1,0,0.79
1,2491,0,19,0,0,50.0,1,1,0,1,0,1,0,1,0,7.19
1,9894,0,0,0,0,100.0,1,0,0,0,0,1,0,1,0,2.89
1,9751,0,12,0,0,100.0,1,0,0,0,0,1,0,0,0,9.29
1,304,0,555,1,1,51.67,1,0,0,0,0,1,0,1,0,0.79
1,9909,0,0,0,0,100.0,1,0,0,1,0,1,0,0,0,5.59
1,6269,0,13,0,0,72.73,1,0,0,0,0,1,0,1,0,1.69
1,2879,0,0,0,0,75.0,1,0,0,0,0,1,0,1,1,6.99
1,6310,0,36,0,0,71.43,1,0,0,0,0,1,0,1,0,11.39
1,6032,0,0,0,0,22.22,1,0,0,0,0,1,0,1,0,2.79
1,7705,0,0,0,0,88.48,1,0,0,0,0,1,0,0,0,10.99
1,3814,0,17,0,0,82.76,1,1,1,0,0,1,0,1,1,1.69
1,1102,0,13,0,0,27.27,1,0,0,0,0,1,0,1,1,1.59
1,3814,0,13,20,20,80.88,1,1,1,0,0,1,0,1,1,1.69
1,7518,0,0,0,0,57.14,1,1,0,0,0,1,0,1,0,6.19
1,9332,0,12,0,0,90.32,1,0,0,0,0,1,0,0,0,2.89
1,12182,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,7.19
1,12362,0,0,0,0,85.71,1,1,1,0,0,1,0,1,1,2.09
1,2906,0,0,0,0,84.62,1,0,0,0,0,1,0,1,0,1.69
1,11190,0,32,0,0,88.13,1,1,0,0,0,1,0,1,0,11.39
1,4426,0,0,0,0,100.0,1,0,0,0,0,1,0,1,1,0.79
1,2841,0,14,0,0,76.47,1,0,0,0,0,0,0,1,0,7.19
1,7158,0,0,0,0,100.0,1,0,0,0,0,1,0,1,0,0.79
1,5216,0,0,0,0,88.89,1,1,0,1,0,1,0,0,0,6.99
1,92,0,54,0,0,76.76,1,1,1,0,0,1,0,1,0,15.49
1,7209,0,8,0,0,100.0,1,0,0,0,0,1,0,1,0,6.99
1,9610,0,15,0,0,67.57,1,0,0,0,0,1,0,1,0,2.09
1,2539,0,602,0,0,84.43,1,1,0,0,0,1,0,1,0,2.09
1,5405,0,9,0,0,83.33,1,1,0,0,0,1,0,1,0,3.99
1,11032,0,18,0,0,95.0,1,0,0,0,0,1,0,1,0,10.29
1,6106,0,15,0,0,57.14,1,0,0,0,0,1,0,1,1,0.79
1,9766,0,85,0,0,76.85,1,1,0,0,1,1,0,0,1,11.39
1,7068,0,0,0,0,85.71,1,1,0,0,0,1,0,1,1,1.69
1,9817,0,0,0,0,84.21,1,0,0,0,0,1,0,0,0,5.79
1,4971,0,0,0,0,83.33,1,0,0,0,0,1,0,1,1,0.79
1,6764,0,0,0,0,100.0,1,0,0,0,0,1,0,1,0,2.79
1,10013,0,348,0,0,71.43,1,1,0,0,0,1,0,0,1,2.09
1,3656,0,10,0,0,54.55,1,0,0,0,0,1,0,1,0,6.99
1,6775,0,12,0,0,88.89,1,1,1,0,0,1,0,1,1,2.09
1,10815,0,11,0,0,55.56,1,0,0,0,0,1,0,0,0,5.59
1,8087,0,3,0,0,92.0,1,1,0,0,0,1,0,1,0,1.99
1,9366,0,0,0,0,45.95,1,1,0,0,0,1,0,0,1,3.99
1,92,0,43,0,0,92.76,1,1,1,0,0,1,0,1,0,23.99
1,9412,0,10,0,0,91.02,1,0,0,0,0,1,0,1,1,0.79
1,4461,0,30,0,0,100.0,1,0,0,0,0,1,0,1,0,3.99
1,4736,0,15,1,1,71.43,1,0,0,0,0,1,0,0,1,0.79
1,269,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,2.89
1,6092,0,0,0,0,91.49,1,0,0,1,1,0,0,1,0,4.79
1,5906,0,0,0,0,91.67,1,0,0,0,0,1,0,1,1,0.79
1,2539,0,316,0,0,30.77,1,1,0,0,0,1,0,1,1,1.59
1,998,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,3.99
1,6644,0,80,0,0,36.0,1,0,0,0,0,1,0,0,0,0.79
1,4133,0,0,0,0,71.43,1,0,0,0,0,1,0,1,0,5.19
1,11410,0,21,0,0,33.33,1,0,0,0,0,1,0,1,1,2.89
0,7314,0,11,0,0,0.0,1,0,0,0,0,1,0,0,0,1.95
1,8843,0,5000,0,0,64.1,1,0,0,0,0,1,0,1,0,9.99
1,918,0,34,0,0,96.39,1,1,1,0,0,1,0,1,1,0.79
1,976,0,13,0,0,75.96,1,1,1,0,0,1,0,1,0,13.49
1,5769,0,1,0,0,28.57,1,0,0,1,0,0,0,1,1,0.79
1,2162,0,21,0,0,77.54,1,0,0,0,0,1,0,1,0,10.29
1,143,0,27,0,0,64.44,1,0,0,1,1,1,0,0,0,24.9
1,3814,0,38,0,0,78.26,1,1,1,0,0,1,0,1,1,1.69
1,10441,0,0,0,0,36.07,1,0,0,0,0,1,0,0,1,0.79
1,4547,0,7,0,0,60.0,1,0,0,0,0,1,0,0,1,14.99
1,903,0,28,0,0,87.18,1,1,1,0,0,1,0,0,1,11.39
1,4236,0,0,0,0,66.67,1,0,0,0,0,1,0,0,0,2.79
1,8004,0,10,0,0,42.86,1,0,0,0,0,1,0,1,0,0.79
1,4793,0,3,0,0,100.0,1,1,0,0,0,1,0,0,0,6.99
1,4793,0,28,0,0,57.14,1,1,0,0,0,1,0,0,0,6.99
1,4793,0,15,0,0,37.14,1,1,0,0,0,1,0,0,0,15.49
1,5777,0,30,31,31,83.33,1,1,1,0,0,1,0,0,0,5.79
1,12045,0,0,0,0,100.0,1,0,0,0,0,1,0,1,0,3.99
1,5893,0,19,0,0,70.59,1,0,0,0,0,1,0,1,1,0.79
1,12092,0,0,0,0,40.0,1,0,0,0,0,1,0,1,1,1.59
1,10163,0,10,0,0,42.86,1,0,0,0,0,1,0,0,0,1.59
1,5425,0,11,0,0,0.0,1,0,0,0,0,1,0,1,1,0.79
1,334,0,0,0,0,100.0,1,0,0,0,0,0,0,1,0,7.12
1,4395,0,14,0,0,94.23,1,1,0,0,0,1,0,1,1,6.99
1,2656,0,16,0,0,66.67,1,0,0,0,0,1,0,1,0,0.79
1,1313,0,30,0,0,80.0,1,0,0,0,0,1,0,1,0,3.99
1,7785,0,4,0,0,62.96,1,1,0,0,0,1,0,0,1,1.59
1,5335,0,0,0,0,100.0,1,0,0,1,0,1,0,1,0,1.69
1,789,0,10,0,0,80.0,1,1,0,0,0,1,0,1,1,3.99
1,7813,0,0,187,187,74.34,1,0,0,0,0,1,0,1,0,1.59
1,12538,0,0,0,0,100.0,1,0,0,0,0,1,0,1,1,2.89
0,8462,0,19,0,0,90.0,1,0,0,0,0,1,0,0,0,1.59
1,3709,0,32,0,0,96.77,1,0,0,0,0,1,0,1,0,14.99
1,4830,0,0,0,0,75.0,1,0,0,0,0,1,0,0,0,6.99
1,11783,0,5,0,0,42.86,1,0,0,0,0,1,0,0,1,10.99
1,8691,0,23,0,0,0.0,1,1,0,0,0,1,0,1,0,5.19
1,9480,0,0,0,0,75.0,1,0,0,0,0,1,0,1,0,5.79
1,9567,0,0,0,0,85.71,1,0,0,0,0,1,0,0,0,7.19
1,3233,0,38,0,0,69.05,1,1,1,0,0,1,0,1,1,0.79
1,7852,0,0,0,0,100.0,1,0,0,0,0,1,0,0,0,3.99
1,11554,0,0,0,0,53.85,1,1,0,0,0,1,0,0,1,6.99
1,2456,0,22,0,0,54.0,1,0,0,1,1,0,0,0,0,0.79
1,2539,0,109,0,0,53.33,1,1,0,0,0,1,0,0,0,2.79
1,10456,0,20,0,0,100.0,1,0,0,0,0,1,0,1,1,1.69
1,5216,0,0,0,0,100.0,1,1,0,0,0,1,0,1,0,6.99
1,3576,0,0,0,0,100.0,1,1,0,0,0,1,0,0,0,2.79
1,509,0,12,0,0,75.0,1,1,1,0,0,1,0,1,1,1.59
1,1213,0,0,0,0,40.0,1,0,0,0,0,1,0,1,1,2.79
1,5319,0,0,0,0,50.0,1,0,0,0,0,1,0,0,0,7.99
1,5029,0,111,0,0,100.0,1,1,1,0,0,1,0,1,0,7.19
1,6888,0,0,0,0,85.0,1,0,0,1,0,1,0,0,0,6.99
1,8605,0,28,0,0,66.13,1,1,0,0,1,1,0,0,0,15.49
1,4385,0,26,0,0,64.29,1,1,1,1,0,1,0,0,1,11.39
1,4997,0,20,0,0,86.67,1,0,0,0,0,1,0,1,1,4.79
1,10619,0,0,0,0,50.0,1,0,0,0,0,1,0,1,0,5.19
1,4782,0,0,0,0,98.8,1,0,0,0,0,1,0,1,0,3.99
1,9306,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,6.99
1,12058,0,0,0,0,50.0,1,1,1,1,1,1,0,1,1,3.99
1,11460,0,5,0,0,91.3,0,0,0,0,0,1,0,1,0,0.79
1,11897,0,8,0,0,60.47,1,1,0,0,0,1,0,0,0,2.89
1,12563,0,0,0,0,63.16,1,0,0,0,0,1,0,0,0,1.59
0,11786,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,2.09
1,5952,0,1596,0,0,68.18,1,0,0,0,0,1,0,1,0,2.89
1,2681,0,7,0,0,97.78,1,1,0,0,0,1,0,1,0,3.99
1,11231,0,19,0,0,60.0,1,0,0,0,0,1,0,1,0,2.79
1,3842,0,27,0,0,75.0,1,0,0,0,0,1,0,0,0,0.79
1,7021,0,0,0,0,100.0,1,0,0,0,0,1,0,1,1,2.09
1,6133,0,24,0,0,100.0,1,0,0,0,0,1,0,1,0,3.99
1,1810,0,18,0,0,85.71,1,1,0,0,0,1,0,1,0,1.99
1,4762,0,0,0,0,84.21,1,0,0,0,0,1,0,0,1,5.59
1,1058,0,7,0,0,100.0,1,0,0,0,0,1,0,1,0,1.69
1,5220,0,8,0,0,100.0,1,0,0,0,0,1,0,1,0,7.19
1,11454,0,16,0,0,100.0,1,1,1,0,0,1,0,1,1,2.09
0,7106,0,13,0,0,97.7,1,0,0,0,0,1,0,1,0,5.59
1,8438,0,0,0,0,100.0,1,0,0,0,0,1,0,1,0,2.79
1,6221,0,0,0,0,85.71,1,0,0,0,0,1,0,1,0,11.39
1,696,0,0,0,0,66.67,1,0,0,0,0,1,0,1,1,1.69
1,1567,0,0,0,0,90.91,1,0,0,0,0,1,0,1,1,1.99
1,4212,0,0,0,0,50.0,1,0,0,0,0,1,0,1,1,4.79
1,3994,0,0,0,0,91.3,1,0,0,0,0,1,0,0,0,3.99
1,4451,0,11,0,0,55.0,1,0,0,0,0,1,0,1,0,4.99
1,9102,0,20,109,109,81.93,1,0,0,1,1,1,0,0,0,7.19
1,9102,0,18,0,0,58.49,1,0,0,1,1,1,0,0,0,7.99
1,8608,0,3,0,0,60.0,1,0,0,0,0,1,0,1,0,2.09
1,11896,0,66,0,0,75.0,1,0,0,1,1,0,0,1,0,2.09
1,6760,0,300,3,3,43.88,1,1,1,0,0,1,0,1,0,0.79
1,2854,0,0,0,0,74.07,1,0,0,0,0,1,0,0,0,3.1
1,12333,0,0,0,0,73.91,1,0,0,0,0,1,0,1,0,0.79
1,629,0,0,0,0,92.31,1,0,0,0,0,1,0,0,0,1.69
1,7409,0,30,0,0,100.0,1,1,0,0,0,1,0,1,1,3.99
1,7409,0,15,0,0,66.67,1,1,0,0,0,1,0,1,1,7.19
1,2676,0,0,0,0,100.0,1,0,0,0,0,1,0,1,1,0.79
1,1822,0,0,0,0,59.26,1,1,0,1,1,1,0,0,0,6.99
1,927,0,0,0,0,55.56,1,1,0,0,0,1,0,0,1,3.99
1,9329,0,0,0,0,33.33,1,0,0,0,0,1,0,1,0,0.79
1,739,0,20,0,0,83.68,1,1,0,0,0,1,0,1,1,10.29
1,5773,0,32,0,0,48.78,1,0,0,1,1,1,0,0,0,34.99
1,12422,0,1,0,0,84.62,1,0,0,0,0,1,0,0,0,0.79
1,10159,0,14,0,0,100.0,0,0,0,0,0,1,0,0,0,2.89
1,830,0,42,2721,3552,73.47,1,0,0,1,1,1,0,0,0,32.99
1,11168,0,5000,0,0,51.43,1,0,0,0,0,1,0,1,0,3.99
1,9914,0,41,0,0,90.91,1,1,1,0,0,1,0,1,0,5.99
1,2349,0,0,0,0,100.0,1,0,0,0,0,1,0,0,0,1.69
1,11410,0,21,0,0,40.28,1,0,0,0,0,1,0,1,1,2.89
1,5787,0,28,0,0,77.78,1,0,0,0,0,1,0,0,1,3.99
1,2539,0,0,0,0,68.97,1,1,0,0,0,1,0,0,1,0.79
1,1321,0,21,0,0,72.73,1,0,0,0,0,1,0,1,1,0.79
1,8653,18,0,0,0,60.0,1,0,0,0,0,1,0,0,0,3.99
1,7697,0,39,0,0,85.11,1,0,0,0,0,1,0,0,0,15.49
1,11674,0,0,0,0,0.0,1,1,0,0,0,1,0,1,1,1.99
1,3814,0,24,0,0,71.43,1,1,1,0,0,1,0,1,1,1.69
1,11422,0,10,0,0,85.71,1,0,0,0,0,1,0,1,0,0.79
1,12058,0,0,0,0,50.0,1,1,1,0,0,1,0,1,1,3.99
1,11993,0,0,0,0,53.33,1,0,0,0,0,1,0,1,1,2.07
1,133,0,0,0,0,70.37,1,0,0,0,0,1,0,0,0,4.69
1,133,0,0,0,0,95.98,1,0,0,0,0,1,0,0,0,7.99
1,4929,0,0,0,0,60.0,1,0,0,0,0,1,0,1,1,1.69
1,11094,0,20,0,0,59.46,1,0,0,0,0,1,0,1,0,7.19
1,11820,0,10,0,0,91.67,1,0,0,0,0,1,0,1,1,6.99
1,9111,0,0,0,0,72.48,1,0,0,0,0,1,0,0,0,7.19
1,8843,0,1,0,0,51.85,1,0,0,0,0,1,0,1,1,4.99
